1812112311,43.7682615,-79.4960017
1812112313,43.7687918,-79.4973443
1812112315,43.768938,-79.496678
1895608758,43.7680005,-79.5054207
1895608762,43.7685186,-79.5059322
1895609895,43.772768,-79.5105418
1895609897,43.772807,-79.5105002
1895620911,43.7742362,-79.5057186
1895622015,43.7743218,-79.5028373
1895622016,43.774367,-79.502631
1895622017,43.7745252,-79.5029245
1895622018,43.7745515,-79.5027127
1895622019,43.7747407,-79.50313
1895622020,43.77466,-79.5035331
1895622021,43.7747005,-79.5027628
1895622023,43.7748647,-79.5028448
1895622036,43.7752203,-79.5030915
1895622038,43.7752266,-79.5032533
1895622054,43.7753511,-79.5031906
1895622055,43.7755388,-79.5032326
1895622600,43.7781678,-79.5036344
1895622601,43.7786956,-79.5038465
1917564586,43.7722352,-79.5115566
1917568972,43.7768668,-79.5024107
1917568974,43.777297,-79.5026973
1917568975,43.7773972,-79.5023106
1917568978,43.7776167,-79.5022468
1917568982,43.7778197,-79.5023817
1917568984,43.7781236,-79.5025181
1917570936,43.7709891,-79.5011079
1936247214,43.7742265,-79.5009917
1936247633,43.773239,-79.5027017
1966251295,43.7733395,-79.4996443
1966256712,43.7705195,-79.503731
1966257385,43.7716234,-79.5059865
1966261740,43.7716213,-79.5039849
1966261742,43.7713384,-79.5040083
1966261746,43.7717071,-79.5035837
1966261748,43.7718522,-79.5029471
1966261770,43.7716343,-79.5041483
1966262546,43.7717493,-79.5042006
1966262547,43.7717768,-79.5036078
1966262548,43.7718984,-79.5039323
1966262549,43.7717743,-79.5040951
1966262550,43.771775,-79.5038769
1966263240,43.7716103,-79.5045237
1966263248,43.7719385,-79.5043523
1966264753,43.7722101,-79.5005433
1966271743,43.7711983,-79.5040522
1966271764,43.7697459,-79.502641
1966271784,43.769181,-79.4975139
1966278293,43.7718385,-79.4971937
1966278296,43.7713062,-79.4984817
1966278309,43.7759691,-79.497517
1966278315,43.7724362,-79.4976129
1966278317,43.7718018,-79.49734
1966278318,43.772477,-79.4973818
1973967810,43.7695517,-79.5032795
1989052210,43.7694151,-79.5054325
1989052249,43.7720133,-79.510152
1989052251,43.7722504,-79.509081
1989052252,43.7723667,-79.5092763
2284481660,43.7719329,-79.5137442
2441021226,43.7740129,-79.5066933
2452237677,43.7743334,-79.5005058
2452237679,43.7744464,-79.5000079
2452237682,43.7745209,-79.5004767
2463019654,43.7684977,-79.5029163
2463019658,43.768673,-79.502113
2463019663,43.7688103,-79.5031447
2463019665,43.7690133,-79.5022575
