osmid,lat,lng,names
7364595036,44.2242279,-76.4966419,
7364595037,44.2242264,-76.4966917,
7364595038,44.2239985,-76.4969634,
7364595042,44.2244768,-76.4965337,
7364595043,44.224271,-76.4957458,
7364595044,44.2242981,-76.4958294,
7364595064,44.2245281,-76.4984454,
7364595065,44.2244968,-76.4987795,
7364595094,44.2249013,-76.4993179,
7364595095,44.2250883,-76.4991074,
7364595096,44.2248259,-76.4993361,
7364595104,44.224921,-76.4988341,
7364595111,44.2252131,-76.4980463,
7364595113,44.2251956,-76.4985702,
7364595114,44.2253161,-76.498601,
7364595115,44.2251666,-76.4987046,
7364595116,44.2252271,-76.4987583,
7364595117,44.2251192,-76.4987608,
7364595119,44.2250362,-76.4989593,
7364595120,44.2249813,-76.4988151,
7364595134,44.2252149,-76.4993127,
7364595135,44.2251448,-76.4991705,
7364595139,44.2252451,-76.4990579,
7364595142,44.2252918,-76.4993265,
7364595143,44.2252389,-76.4990447,
7383296692,44.2220279,-76.4915517,
7383296701,44.2223042,-76.4930697,
7383296703,44.2227809,-76.4926058,
7386262453,44.2225087,-76.4936321,
7386290320,44.2225525,-76.4935217,
7386290321,44.2225644,-76.4933056,
7386290322,44.2229951,-76.4944258,
7386290324,44.222699,-76.4944053,
7386290325,44.222985,-76.4948772,
7386290326,44.2226585,-76.4948893,
7386290327,44.2224664,-76.4948854,
7386290328,44.2223089,-76.4948822,
7386290329,44.2226605,-76.4946869,
7386290331,44.2224414,-76.494636,
7386290332,44.2224419,-76.4944139,
7386290333,44.2224423,-76.4941803,
7386290334,44.2224428,-76.4939489,
7386290336,44.2221168,-76.4937135,
7386290337,44.2221552,-76.4939445,
7386290338,44.2221924,-76.4941764,
7386290339,44.2222158,-76.4944099,
7386290340,44.2222549,-76.4946306,
7386290349,44.2223116,-76.4993882,
7386290350,44.2224737,-76.4995408,
7386290356,44.222294,-76.4995883,
7386290357,44.2223968,-76.4994696,
7386290358,44.22249,-76.4993382,
7386290360,44.2223465,-76.4990096,
7386290361,44.2222799,-76.4997669,
7393223942,44.2245646,-76.4928697,
7393223944,44.2243587,-76.4928178,
7393223946,44.2245342,-76.4930887,
7393223947,44.2243952,-76.493056,
7393223948,44.2244959,-76.4933635,
7393223958,44.2245498,-76.4933756,
7393223964,44.2243892,-76.4930332,
7393223965,44.2244145,-76.4928319,
7393223966,44.2244743,-76.4923658,
7393223967,44.2246285,-76.4924112,
7393223968,44.2244112,-76.492347,
7393223969,44.2243483,-76.493022,
7426887505,44.2245363,-76.50042,
7426887535,44.2247609,-76.4996783,
7426887537,44.2246357,-76.4994388,
7426893331,44.2236796,-76.4996383,
7426893332,44.2236536,-76.5000583,
7434257088,44.2246362,-76.493752,
7434257094,44.2254806,-76.493459,
7434257102,44.2273172,-76.4919013,
7434257112,44.2258699,-76.4922471,
7726898255,44.2297971,-76.4955361,
7726914237,44.2297982,-76.4984003,
7726914238,44.2298492,-76.4968804,
7726914239,44.2297932,-76.4985476,
7726914244,44.2289177,-76.4955203,
7726914246,44.2285736,-76.4982735,
7726914249,44.2298089,-76.4999924,
7726914254,44.2298055,-76.4999138,
7726914256,44.2298455,-76.4984788,
7726914258,44.2298976,-76.496966,
7726914267,44.2296888,-76.4999812,
7726914271,44.2296914,-76.4999029,
7726914274,44.229791,-76.4969541,
7726914277,44.229741,-76.4984688,
7726914280,44.2277213,-76.4998687,
7726914282,44.2297398,-76.500081,
7726914283,44.2298121,-76.500094,
7726944421,44.2279258,-76.4967659,
7726944428,44.2270829,-76.5013831,
7726944436,44.2276526,-76.4982455,
7726944438,44.2290339,-76.4956521,
7726944439,44.229877,-76.4956844,
7726944442,44.2298186,-76.4956809,
7726944443,44.2299405,-76.4956894,
7726944445,44.229027,-76.4963651,
7726944446,44.2291565,-76.4963689,
7726944449,44.2290347,-76.4955862,
7726944454,44.2289599,-76.4970962,
7726944455,44.2286478,-76.4970767,
7726944456,44.2289503,-76.497329,
7726944457,44.2286357,-76.4973127,
7726944458,44.2289411,-76.4975536,
7726944459,44.228622,-76.4975373,
7726944462,44.2285676,-76.498356,
7726944463,44.2279944,-76.4957042,
7726944464,44.228019,-76.4956562,
7726944465,44.2280067,-76.4954932,
7726944468,44.2278084,-76.49571,
