osmid,lat,lng,names
7341401742,42.3030776,-83.0609132,
7341401743,42.3028102,-83.0616803,
7341401745,42.3026539,-83.0619951,
7341401750,42.3031608,-83.0611696,
7341401751,42.3030195,-83.0610798,
7341401752,42.3033965,-83.0613193,
7341401755,42.3038896,-83.0648361,
7341401757,42.3039961,-83.0645306,
7341401758,42.303375,-83.0641291,
7341401759,42.3039988,-83.0662384,
7341401760,42.3030143,-83.0655689,
7341401763,42.3038816,-83.0661355,
7341401764,42.3040461,-83.0662909,
7341401768,42.3030577,-83.0650065,
7341401782,42.3074324,-83.0690124,
7341404585,42.3070156,-83.0697,
7341404587,42.3076153,-83.0695396,
7341404589,42.3068921,-83.0695679,
7341404591,42.3093723,-83.0680582,
7341404593,42.3092225,-83.067964,
7341404594,42.3091486,-83.068198,
7341404621,42.2993154,-83.0634704,
7341404625,42.2994714,-83.0635989,
7341404627,42.298991,-83.0646872,
7344160315,42.305991,-83.066377,
7344160316,42.3056654,-83.0654661,
7344160317,42.306228,-83.0655895,
7344160319,42.3061509,-83.0658201,
7344160320,42.3056554,-83.0654942,
7344160321,42.3060321,-83.0661752,
7344160322,42.3055262,-83.0658587,
7344160323,42.3059689,-83.0661356,
7344160324,42.306099,-83.0657859,
7344228361,42.3050392,-83.0634457,
7344228367,42.3070632,-83.0647441,
7344228368,42.3073241,-83.0650214,
7344228369,42.3068804,-83.0647379,
7344228370,42.3070875,-83.0649192,
7344228376,42.3070454,-83.0648001,
7344228377,42.3070203,-83.064875,
7344247824,42.307201,-83.0648211,
7344247825,42.307084,-83.0647472,
7344247826,42.3071439,-83.0647871,
7344247827,42.3072185,-83.0648443,
7344247828,42.3072,-83.0648989,
7344247829,42.3071753,-83.0649744,
7344247830,42.3084206,-83.0657941,
7344507590,42.305528,-83.0646918,
7344507591,42.305454,-83.0648964,
7344507592,42.3055646,-83.0649655,
7344507593,42.3055952,-83.0647332,
7344507595,42.3063495,-83.0653557,
7344507596,42.3062592,-83.0656097,
7344507597,42.3045496,-83.0655146,
7344507599,42.3073275,-83.0685249,
7344507602,42.3085633,-83.0673604,
7344507603,42.3086036,-83.0672507,
7344507622,42.3040645,-83.068545,
7344507629,42.3035648,-83.0682271,
7344507634,42.3039786,-83.0684905,
7344507635,42.3041904,-83.0678541,
7344507647,42.3043279,-83.0674812,
7344507656,42.3038868,-83.0670729,
7344507658,42.3053911,-83.0650481,
7344507660,42.305066,-83.0650148,
7344507661,42.3051155,-83.0648698,
7344507662,42.3075591,-83.0670985,
7344507663,42.3074753,-83.0670461,
7344965726,42.3048991,-83.0633589,
7344965727,42.302034,-83.061522,
7344965728,42.3026741,-83.0619354,
7344965729,42.302918,-83.062093,
7344965735,42.3038439,-83.0626911,
7344965736,42.3039473,-83.0623935,
7344965737,42.3041303,-83.062774,
7344965738,42.3038727,-83.0626084,
7344965739,42.3040988,-83.0628556,
7344965740,42.3044457,-83.0629665,
7344965741,42.3044105,-83.063057,
7344965755,42.3041037,-83.0642426,
7344965756,42.3042787,-83.0637864,
7344965757,42.3041559,-83.0641513,
7344965774,42.3030875,-83.0649246,
7344974585,42.3010734,-83.0630762,
7344974603,42.2997902,-83.0643768,
7344974605,42.3054428,-83.0616202,
7344974606,42.303552,-83.0625025,
7345008947,42.3071842,-83.0660475,
7345008951,42.3070872,-83.0663057,
7345008953,42.3069884,-83.0662097,
7345008954,42.3068336,-83.0661062,
7345008961,42.3065491,-83.0647592,
7345008962,42.3065826,-83.0646688,
7345008963,42.3066127,-83.0647823,
7345008965,42.3065571,-83.0647375,
