osmid,lat,lng,names
2187918549,43.5350205,-80.2196296,
2187919739,43.5357684,-80.220254,
2187919743,43.5363313,-80.2196126,
2187921845,43.5351635,-80.2253316,
2187921846,43.5355651,-80.225872,
2187921847,43.5357415,-80.2256128,
2187921848,43.5359684,-80.226453,
2266481699,43.5292849,-80.2364389,
2267338313,43.5232691,-80.2319577,
2267338314,43.523544,-80.2321889,
2267338315,43.5244824,-80.2309324,
2463484098,43.5285787,-80.2297178,
2463484107,43.5255496,-80.234065,
2463937556,43.5305578,-80.2236829,
2463937557,43.5298442,-80.2246456,
2463937558,43.5323552,-80.2211993,
2463937559,43.530677,-80.2238525,
2463937560,43.5318739,-80.2254693,
2463937561,43.5319354,-80.2221219,
2463937576,43.5311949,-80.2264572,
2463937578,43.5316877,-80.2257237,
2463937579,43.5323812,-80.2266018,
2464788169,43.5250271,-80.231685,
2464934606,43.528165,-80.2293403,
2464934611,43.5278968,-80.2289323,
2464952421,43.5282288,-80.2321351,
2465529234,43.5292583,-80.2287625,
2465529236,43.5310661,-80.22628,
2465529237,43.5301772,-80.2275522,
2465529238,43.5298928,-80.2271693,
2465529241,43.5297297,-80.2269071,
2465529243,43.5297611,-80.2263294,
2465529263,43.5304677,-80.2254664,
2465529264,43.5302507,-80.2257329,
2465529265,43.5302028,-80.2256732,
2465529267,43.531404,-80.2234193,
2465530926,43.5336391,-80.2298339,
2466086649,43.5290229,-80.2290866,
2466200642,43.5263932,-80.2368868,
2466200645,43.52497,-80.2348311,
2466240268,43.5267884,-80.2364409,
2466240269,43.5269559,-80.2362147,
2466240272,43.526504,-80.2367352,
2466240278,43.5263151,-80.2364439,
2466240281,43.5266999,-80.2358562,
2466240282,43.5267371,-80.2365085,
2466240283,43.5264806,-80.236153,
2466240284,43.5265818,-80.2356927,
2466240288,43.5263119,-80.2359206,
2466240290,43.5254933,-80.2347897,
2466240292,43.525647,-80.2343939,
2466240294,43.5252181,-80.2351613,
2466240295,43.5266208,-80.2372374,
2466240297,43.5260402,-80.236292,
2466243687,43.5258643,-80.2352871,
2466243697,43.527408,-80.2363289,
2466243700,43.5268712,-80.2355785,
2466750476,43.5262062,-80.2365217,
2466772858,43.528126,-80.2348348,
2466772861,43.5279901,-80.2350212,
2466772863,43.5276503,-80.2341708,
2466772866,43.5275014,-80.2343754,
2470690552,43.5261405,-80.2305306,
2470690555,43.5261176,-80.2301789,
2470690572,43.5254557,-80.2310976,
2470690573,43.5259821,-80.2296832,
2470690576,43.5242519,-80.2301284,
2470690577,43.5247437,-80.2300085,
2470690589,43.5245749,-80.2299385,
2470690593,43.5243886,-80.2296025,
2527208086,43.5279356,-80.2230275,
2527208092,43.5284161,-80.2232382,
2605477570,43.5324044,-80.2244657,
2605477571,43.5336612,-80.222776,
2605482191,43.531171,-80.2207351,
2605482208,43.5315482,-80.2212612,
2605482229,43.5328106,-80.2185427,
2605482234,43.5329853,-80.2187289,
2605482245,43.5330597,-80.2193002,
2605482248,43.5330643,-80.2190192,
2605482263,43.5332648,-80.2189067,
2605482275,43.533296,-80.219998,
2605482284,43.5333468,-80.219331,
2605482287,43.5333842,-80.2190225,
2605482301,43.5336338,-80.2193752,
2605482313,43.5339418,-80.2191038,
2605482319,43.533926,-80.2210586,
2605482327,43.5340359,-80.2210048,
2605482330,43.5340351,-80.2212029,
2605482333,43.5340494,-80.2207908,
2605482339,43.5341389,-80.2210593,
2605482342,43.5342231,-80.2214733,
2605482357,43.5346723,-80.2200925,
2645858671,43.5347143,-80.2238827,
2645858753,43.5360717,-80.2231563,
3592929325,43.5403405,-80.2158593,
3592929328,43.539786,-80.2165135,
3592929333,43.5393593,-80.2157481,
3592929342,43.5400743,-80.2153833,
3592929347,43.5402799,-80.2158668,
3592929351,43.5401005,-80.2150601,
3592929354,43.5399217,-80.2152941,
3592929357,43.5398371,-80.2151788,
3592929359,43.5398358,-80.214932,
3592929360,43.5399127,-80.2150367,
3592929361,43.5400309,-80.2151966,
3592929363,43.5402418,-80.2158681,
3592929365,43.5401523,-80.2159976,
3592929368,43.5400608,-80.2158763,
3592929370,43.5401471,-80.2157478,
3592929373,43.5401942,-80.2158719,
3592929376,43.5401514,-80.2159373,
3592929381,43.5401489,-80.2158076,
3592929402,43.5366978,-80.2196408,
3592929403,43.5364936,-80.219901,
3592929407,43.5361808,-80.2198423,
3592929409,43.5362922,-80.2203821,
3592929413,43.5364499,-80.2210773,
3592929419,43.5361961,-80.2203954,
3592929421,43.5358175,-80.2202085,
3592929423,43.5359495,-80.2195206,
3592929426,43.5356107,-80.2201163,
3592929433,43.5354219,-80.2194985,
3592929434,43.5353634,-80.2193858,
3592929454,43.5363196,-80.2156237,
3592929460,43.5372063,-80.2161717,
