u,v,length
2586023154,9484576057,12.488851124189551
2586023158,2586023172,60.618184839662234
2586023158,2586023151,7.282326476657436
2586023158,10896030728,12.093412612939119
2586023172,9484576058,6.902330373963556
2586023172,331199572,7.248545591165181
2586023172,2586023151,58.21434173239026
2586023172,2586023158,60.618184839662234
2586023173,1637393723,6.522433154456671
2586023173,2586023154,58.17041769089136
2586023173,9484576056,6.976662723313221
2586023173,9484576058,8.01186132796043
2586023176,1637393723,18.213570906364332
2586023176,2627422474,50.28820506028688
2586023176,2586023177,30.508901377304138
2586023176,9484576056,16.979273682985458
2586023177,11897592254,13.491672316718937
2586023177,2621710375,11.74800196080102
2586023177,2586023176,30.508901377304138
2602423615,331199702,22.368254099420277
2602423615,2626629670,37.1453862597718
2602423615,12530031004,50.579138219179505
2609993870,3161459543,33.09750185012132
2609993870,2609993880,31.537891475851037
2609993870,3198041744,141.38105442841749
2609993875,1685278635,9.875797961352644
2609993875,2609993877,17.496925518552608
2609993875,1942234323,41.57390594995093
2609993875,2609993876,13.941033612520156
2609993876,3161459543,9.324774118925951
2609993876,2609993875,13.941033612520156
2609993876,2609993880,7.222035234763878
2609993877,2609993875,17.496925518552608
2609993877,2609993891,15.408969771104825
2609993877,9259047226,9.101134356054896
2609993880,1942234323,31.961533108551038
2609993880,2609993870,31.537891475851037
2609993880,2609993876,7.222035234763878
2609993880,9272833798,4.24181818967331
2609993891,2609993877,15.408969771104825
2609993891,2609993909,34.51454307916639
2609993891,9272873073,51.9888078387755
2609993909,2794001943,8.58054223763204
2609993909,12502900638,4.7186757561485955
2609993909,2609993891,34.51454307916639
2609993913,2609993914,10.250985753749326
2609993913,12507462581,18.257411954172177
2609993913,12507462581,58.018349796195814
2609993914,9259047223,33.1212991147348
2609993914,12507469110,8.736417495689533
2609993914,2609993916,17.26044990225695
2609993914,2609993913,10.250985753749326
2609993916,2609993914,17.26044990225695
2609993916,2609993934,15.981081147006474
2609993916,12502900639,10.15080942635742
2609993924,2050950364,8.771161663515903
2609993924,2609993942,59.13798255973948
2609993924,10158813893,44.96614317463368
2609993929,2609993934,17.27742455017097
2609993929,12507469110,7.22311886857007
2609993929,9825388039,34.99887044728851
2609993929,7387326394,15.570133247389046
2609993934,2609993929,17.27742455017097
2609993934,4444815323,31.01647151645203
2609993934,2609993916,15.981081147006474
2609993942,2609993944,42.87401163402687
2609993942,2609993924,59.13798255973947
2609993942,2050950386,23.11126552205461
2609993944,2609993942,42.87401163402687
2609993944,2609993948,15.199122065995816
2609993944,2050950364,15.22875841738845
2609993948,2609993949,8.759622577452442
2609993948,2050950362,1.435431974309677
2609993948,2609993944,15.199122065995816
2609993949,2609993948,8.759622577452442
2609993949,2609993968,30.363615314003596
2609993949,2794130764,11.000473764525209
2609993956,9825388039,26.495990395275733
